"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","TAVG"
"USC00285104","MAHWAH, NJ US","1980-12-19",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-20",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-21",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-22",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-23",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-24",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-25",,,,,"0.10",,
"USC00285104","MAHWAH, NJ US","1980-12-26",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-27",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-28",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-29",,,,,"0.01",,
"USC00285104","MAHWAH, NJ US","1980-12-30",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1980-12-31",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-01",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-02",,,,,"0.03",,
"USC00285104","MAHWAH, NJ US","1981-01-03",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-04",,,,,"0.09",,
"USC00285104","MAHWAH, NJ US","1981-01-05",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-06",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-07",,,,,"0.35",,
"USC00285104","MAHWAH, NJ US","1981-01-08",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-09",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-10",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-11",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-12",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-13",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-14",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-15",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-16",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-17",,,,,"0.03",,
"USC00285104","MAHWAH, NJ US","1981-01-18",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-19",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-20",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-21",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-22",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-23",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-24",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-25",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-26",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-27",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-28",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-29",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-30",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-01-31",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-01",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-02",,,,,"0.45",,
"USC00285104","MAHWAH, NJ US","1981-02-03",,,,,"1.05",,
"USC00285104","MAHWAH, NJ US","1981-02-04",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-05",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-06",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-07",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-08",,,,,"0.05",,
"USC00285104","MAHWAH, NJ US","1981-02-09",,,,,"0.35",,
"USC00285104","MAHWAH, NJ US","1981-02-10",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-11",,,,,"0.16",,
"USC00285104","MAHWAH, NJ US","1981-02-12",,,,,"1.10",,
"USC00285104","MAHWAH, NJ US","1981-02-13",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-14",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-15",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-16",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-17",,,,,"0.01",,
"USC00285104","MAHWAH, NJ US","1981-02-18",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-19",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-20",,,,,"1.57",,
"USC00285104","MAHWAH, NJ US","1981-02-21",,,,,"2.06",,
"USC00285104","MAHWAH, NJ US","1981-02-22",,,,,"0.33",,
"USC00285104","MAHWAH, NJ US","1981-02-23",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-24",,,,,"0.92",,
"USC00285104","MAHWAH, NJ US","1981-02-25",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-26",,,,,"0.01",,
"USC00285104","MAHWAH, NJ US","1981-02-27",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-02-28",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1981-03-01",,,,,"0.05","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-02",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-03",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-04",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-05",,,,,"0.02","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-06",,,,,"0.25",,
"USC00285104","MAHWAH, NJ US","1981-03-07",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-08",,,,,"0.04","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-09",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-10",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-11",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-12",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-13",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-15",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-16",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-17",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-18",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-19",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-21",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-22",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-23",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-24",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-25",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-26",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-27",,,,,"0.03","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-28",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-29",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-03-31",,,,,"0.32","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-01",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-02",,,,,"0.57","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-03",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-04",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-05",,,,,"0.02","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-06",,,,,"0.57","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-07",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-08",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-09",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-10",,,,,"0.25","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-11",,,,,"0.01","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-12",,,,,"0.21","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-13",,,,,"0.14","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-15",,,,,"0.84","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-16",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-17",,,,,"0.02","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-18",,,,,"0.04","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-19",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-21",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-22",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-23",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-24",,,,,"0.40","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-25",,,,,"0.06","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-26",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-27",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-28",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-29",,,,,"0.29","0.0",
"USC00285104","MAHWAH, NJ US","1981-04-30",,,,,"0.31","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-01",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-02",,,,,"0.38","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-03",,,,,"0.01","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-04",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-05",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-06",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-07",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-08",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-09",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-10",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-11",,,,,"0.15","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-12",,,,,"3.38","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-13",,,,,"0.50","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-15",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-16",,,,,"0.58","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-17",,,,,"0.06","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-18",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-19",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-21",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-22",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-23",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-24",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-25",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-26",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-27",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-28",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-29",,,,,"0.38","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-05-31",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-01",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-02",,,,,"0.13","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-03",,,,,"0.23","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-04",,,,,"0.32","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-05",,,,,"0.14","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-06",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-07",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-08",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-09",,,,,"0.04","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-10",,,,,"0.05","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-11",,,,,"0.06","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-12",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-13",,,,,"0.03","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-14",,,,,"0.26","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-15",,,,,"0.32","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-16",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-17",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-18",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-19",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-21",,,,,"0.07","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-22",,,,,"0.37","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-23",,,,,"0.04","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-24",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-25",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-26",,,,,"0.20","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-27",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-28",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-29",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-06-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-01",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-02",,,,,"0.28","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-03",,,,,"0.22","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-04",,,,,"0.04","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-05",,,,,"1.27","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-06",,,,,"0.01","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-07",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-08",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-09",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-10",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-11",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-12",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-13",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-15",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-16",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-17",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-18",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-19",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-20",,,,,"0.60","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-21",,,,,"1.38","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-22",,,,,"0.47","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-23",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-24",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-25",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-26",,,,,"0.01","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-27",,,,,"0.07","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-28",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-29",,,,,"0.07","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-07-31",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-01",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-02",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-03",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-04",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-05",,,,,"0.07","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-06",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-07",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-08",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-09",,,,,"0.23","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-10",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-11",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-12",,,,,"0.34","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-13",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-15",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-16",,,,,"0.22","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-17",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-18",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-19",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-21",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-22",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-23",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-24",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-25",,,,,"0.02","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-26",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-27",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-28",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-29",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-08-31",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-01",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-02",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-03",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-04",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-05",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-06",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-07",,,,,"0.01","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-08",,,,,"0.03","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-09",,,,,"0.90","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-10",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-11",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-12",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-13",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-15",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-16",,,,,"0.63","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-17",,,,,"0.37","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-18",,,,,"0.14","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-19",,,,,"0.12","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-21",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-22",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-23",,,,,"0.18","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-24",,,,,"0.05","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-25",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-26",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-27",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-28",,,,,"0.05","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-29",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-09-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-01",,,,,"0.04","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-02",,,,,"1.57","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-03",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-04",,,,,"0.02","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-05",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-06",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-07",,,,,"0.19","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-08",,,,,"0.01","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-09",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-10",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-11",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-12",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-13",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-15",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-16",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-17",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-18",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-19",,,,,"0.73","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-21",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-22",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-23",,,,,"0.02","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-24",,,,,"1.08","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-25",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-26",,,,,"0.55","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-27",,,,,"0.19","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-28",,,,,"0.55","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-29",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-10-31",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-01",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-02",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-03",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-04",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-05",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-06",,,,,"0.41","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-07",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-08",,,,,"0.02","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-09",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-10",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-11",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-12",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-13",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-14",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-15",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-16",,,,,"0.08","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-17",,,,,"0.11","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-18",,,,,"0.08","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-19",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-20",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-21",,,,,"0.55","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-22",,,,,"0.01","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-23",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-24",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-25",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-26",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-27",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-28",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-29",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1981-11-30",,,,,"0.00","0.0",
"USC00285104","MAHWAH, NJ US","1982-01-01",,,,,"0.39",,
"USC00285104","MAHWAH, NJ US","1982-01-02",,,,,"0.32",,
"USC00285104","MAHWAH, NJ US","1982-01-03",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1982-01-04",,,,,"1.08",,
"USC00285104","MAHWAH, NJ US","1982-01-05",,,,,"1.22",,
"USC00285104","MAHWAH, NJ US","1982-01-06",,,,,"0.00",,
"USC00285104","MAHWAH, NJ US","1982-01-07",,,,,"0.01",,
